origen,destino,nombre,longitud,velocidad_max,tipo_via,sentido_unico,vulnerabilidad
678989820,678989808,Jirón Venegas,81.97523560671137,40,residential,False,0.8
678989821,678989822,Jirón San Ambrosio,11.383666951545749,40,residential,False,0.8
678989821,678989816,Avenida Jorge Chávez,80.36623308822146,50,secondary,True,0.4
678989821,678989823,Jirón San Ambrosio,68.716501576687,40,residential,True,0.8
678989822,678989821,Jirón San Ambrosio,11.383666951545749,40,residential,False,0.8
678989822,678989825,Jirón San Ambrosio,84.70065674764794,40,residential,False,0.8
678989822,316757405,Avenida Jorge Chávez,78.93877166215121,50,secondary,True,0.4
678989823,678989820,Jirón Tiravanti,85.09626048099429,40,residential,True,0.8
678989823,678989819,Jirón San Ambrosio,77.75532850566111,40,residential,True,0.8
678989824,678989833,Jirón Arica,97.38806024404616,30,residential,True,0.8
678989824,678989826,Jirón Lima,80.3047998931836,40,tertiary,True,0.6
678989825,4345055745,Jirón San Ambrosio,77.50808506644348,40,residential,False,0.8
678989825,678989822,Jirón San Ambrosio,84.70065674764794,40,residential,False,0.8
678989825,678989824,Jirón Arica,82.22183880403604,30,residential,True,0.8
678989825,9144372955,Jirón Arica,38.27493999611019,30,residential,False,0.8
678989826,4345055745,Jirón Tejada,83.03238898660283,45,residential,True,0.8
678989826,371265034,Jirón Lima,111.63943004343872,40,tertiary,True,0.6
678989829,678989814,Jirón Tiravanti,97.11983239766968,40,residential,True,0.8
678989829,678989811,Jirón Luna Pizarro,75.90256128673236,40,residential,True,0.8
678989830,391022927,Jirón Tiravanti,101.29422627083562,40,residential,True,0.8
678989830,3672931639,Avenida Coronel Fransisco Bolognesi,45.1070475222791,40,primary,True,0.2
678989831,678989833,Jirón Luna Pizarro,79.44372301923003,40,residential,True,0.8
678989831,678989826,Jirón Tejada,98.81954483340384,45,residential,True,0.8
678989832,391022450,Jirón Arica,138.31351861652087,30,residential,True,0.8
678989832,391022972,Jirón García y García,80.55525431260862,30,residential,True,0.8
678989833,678989832,Jirón Arica,94.5188650576288,30,residential,True,0.8
678989833,4203689689,Jirón Luna Pizarro,80.21455207619842,40,residential,True,0.8
678989834,678989842,María Parado de Bellido,27.77309350083883,40,residential,False,0.8
678989834,678989841,María Parado de Bellido,11.223773503103006,40,residential,False,0.8
678989834,678989836,Jirón Villa Mercedes,53.60572374175576,40,residential,False,0.8
678989836,2022008995,Jirón Villa Mercedes,28.317536867455413,40,residential,False,0.8
678989836,678989775,Calle Manuel Caballero,116.37166950644898,40,residential,False,0.8
678989836,678989834,Jirón Villa Mercedes,53.60572374175576,40,residential,False,0.8
678989839,678989849,Calle 9 de Diciembre,126.47658041216232,40,residential,False,0.8
678989839,1273841868,María Parado de Bellido,24.237472981834244,40,residential,False,0.8
678989839,678989842,María Parado de Bellido,30.2166789780199,40,residential,False,0.8
678989841,678989834,María Parado de Bellido,11.223773503103006,40,residential,False,0.8
678989841,678989779,María Parado de Bellido,39.3792868691644,40,residential,False,0.8
678989841,678989769,Jirón Villa Mercedes,126.35314379088632,40,residential,False,0.8
678989842,678989834,María Parado de Bellido,27.77309350083883,40,residential,False,0.8
678989842,678989839,María Parado de Bellido,30.2166789780199,40,residential,False,0.8
678989842,678989850,Calle Pedro Luis Falucci,126.01705865189214,40,residential,False,0.8
678989845,1837131104,Jirón Camino Real,16.705964686318975,50,tertiary,False,0.6
678989845,2022008999,Jirón Camino Real,35.267830114870804,50,tertiary,False,0.6
678989845,678989846,Jirón Rodriguez Soto,47.840782519000605,40,residential,False,0.8
678989846,678989848,Jirón Rodriguez Soto,41.56708168121183,40,residential,False,0.8
678989846,678989845,Jirón Rodriguez Soto,47.8407825190006,40,residential,False,0.8
678989846,4273972359,Santa Petronila,161.9719474049002,40,residential,False,0.8
678989848,678989846,Jirón Rodriguez Soto,41.56708168121183,40,residential,False,0.8
678989848,678989849,Jirón Rodriguez Soto,33.14598419117922,40,residential,False,0.8
678989848,1273841868,María Parado de Bellido,139.7740373355421,40,residential,False,0.8
678989849,678989839,Calle 9 de Diciembre,126.4765804121623,40,residential,False,0.8
678989849,678989735,Calle 9 de Diciembre,101.20513978058987,40,residential,False,0.8
678989849,678989848,Jirón Rodriguez Soto,33.14598419117922,40,residential,False,0.8
678989849,678989850,Jirón Rodriguez Soto,48.02218742465792,40,residential,False,0.8
678989850,678989769,Jirón Rodriguez Soto,42.30927652108293,40,residential,False,0.8
678989850,678989849,Jirón Rodriguez Soto,48.02218742465792,40,residential,False,0.8
678989850,678989842,Calle Pedro Luis Falucci,126.01705865189214,40,residential,False,0.8
678989853,434289251,Jirón General Recavarren,11.917123125367777,40,residential,False,0.8
678989853,4880234469,Jirón General Recavarren,91.0412963602674,40,residential,False,0.8
678989853,2022008995,Jirón Villa Mercedes,195.86975110253027,40,residential,False,0.8
678989859,316757403,Jirón Camino Real,12.2788512334608,50,tertiary,False,0.6
678989859,4273972338,Jirón Camino Real,70.54336449467061,50,tertiary,False,0.6
678989859,1319962138,Avenida Jorge Chávez,238.75049485551204,50,secondary,True,0.4
678989862,1273671788,Calle sin nombre,118.11395767964736,40,residential,True,0.8
678989862,3265187155,Jirón Franklin Roosevelt,31.93384667208318,40,tertiary,False,0.6
678989862,434289256,Jirón Franklin Roosevelt,68.65147559082378,40,tertiary,False,0.6
678989862,2022135051,Jirón Parque Alto,151.9689658886764,30,residential,False,0.8
678989864,6047450792,Jirón Venegas,7.303524209803498,40,residential,False,0.8
678989864,9144372955,Jirón Arica,32.46623703468482,30,residential,False,0.8
678989864,678989874,Jirón Venegas,94.90174456089125,40,residential,False,0.8
678989865,4270341814,Jirón Peña Rivera,40.007508383092464,20,residential,False,0.8
678989865,4270341813,Jirón Parque Alto,44.867387715819454,30,residential,True,0.8
678989865,678989873,Jirón Peña Rivera,130.47869741638675,20,residential,False,0.8
678989873,1600764671,Jirón Peña Rivera,21.77257382411822,20,residential,False,0.8
678989873,678989865,Jirón Peña Rivera,130.47869741638678,20,residential,False,0.8
678989873,4270341811,Jirón Teniente Diego Ferré,95.03684616966858,40,residential,False,0.8
678989874,678989864,Jirón Venegas,94.90174456089125,40,residential,False,0.8
678989874,1600797560,Batalla de Miraflores,144.39504193483702,30,residential,False,0.8
678989874,678989865,Jirón Parque Alto,93.37793635986051,30,residential,True,0.8
678989874,9144372956,Jirón Tejada,72.43369332036383,45,residential,False,0.8
678989884,391021177,Jirón Luna Pizarro,116.48079265975346,40,residential,True,0.8
678989884,391020808,Jirón Aurelio Souza,99.19667143279771,45,residential,True,0.8
678989885,371265036,Jirón Lima,37.7259642243744,40,tertiary,True,0.6
678989887,5012777838,Jirón Corbeta La Unión,17.903183296107482,40,residential,False,0.8
678989887,1273840372,Jirón San Pedrito,146.34437472362123,40,residential,True,0.8
678989887,1957555490,Jirón Teniente Diego Ferré,54.44246056886672,40,residential,False,0.8
678989888,1957545830,Jirón San Pedrito,64.46553644864606,40,residential,True,0.8
678989888,3611897149,Jirón Combate de Angamos,50.13539592268,30,residential,False,0.8
678989889,678989896,Jirón Ernesto Noriega,46.09463857656394,40,residential,False,0.8
678989889,678989890,Jirón Ernesto Noriega,49.67952366126282,40,residential,False,0.8
678989889,391020638,Jirón Luna Pizarro,61.919601111588165,40,residential,False,0.8
678989890,678989889,Jirón Ernesto Noriega,49.67952366126282,40,residential,False,0.8
678989890,371265037,Jirón Ernesto Noriega,59.25722272556092,40,residential,False,0.8
678989890,678989897,Calle Hernando Lavalle,107.3852089076081,40,residential,False,0.8
678989891,678989896,Jirón Ernesto Noriega,21.95752746219501,40,residential,False,0.8
678989894,678989897,Calle Carlos Ledgard,66.87413023362109,40,residential,False,0.8
678989894,678989897,Calle Eduardo Derteano,238.47723063149004,40,residential,False,0.8
678989894,678989896,Jirón Pablo Recabarren,69.91203037741793,40,residential,False,0.8
678989896,678989891,Jirón Ernesto Noriega,21.95752746219501,40,residential,False,0.8
678989896,678989889,Jirón Ernesto Noriega,46.09463857656394,40,residential,False,0.8
678989896,678989894,Jirón Pablo Recabarren,69.91203037741793,40,residential,False,0.8
678989897,678989894,Calle Eduardo Derteano,238.47723063149,40,residential,False,0.8
678989897,678989894,Calle Carlos Ledgard,66.87413023362109,40,residential,False,0.8
678989897,678989890,Calle Hernando Lavalle,107.3852089076081,40,residential,False,0.8
702884293,386853304,Jirón Loma Umbrosa,14.023476781004051,40,tertiary,False,0.6
702884293,1414370382,Jirón Loma Umbrosa,54.95136671523208,40,tertiary,False,0.6
702884293,1414370444,Avenida Caminos del Inca,169.70516706206865,40,secondary,True,0.4
702950645,1414370550,Jirón El Sol,11.33477415609901,40,residential,True,0.8
702950645,3224340729,Avenida Santiago de Surco,121.67116167228788,40,primary,True,0.2
702961840,1414370323,Jirón Morro Solar,49.63063678264159,40,residential,False,0.8
702961840,1412885073,Avenida Monterrico Sur,54.9074864147238,40,tertiary,True,0.6
702961840,702961846,Jirón Morro Solar,13.61654185691291,40,tertiary,True,0.6
702961846,1414370416,Jirón Morro Solar,270.7269032563651,40,tertiary,True,0.6
702961854,4363293902,Calle Loma de Los Suspiros,27.259689479471163,40,tertiary,False,0.6
702961854,791370823,Avenida Monterrico Sur,138.95220157768765,40,tertiary,True,0.6
702961854,1414370358,Calle Loma de Los Suspiros,147.16611790057846,40,tertiary,False,0.6
702963953,1414370382,Jirón Loma Umbrosa,81.25474722958683,40,tertiary,False,0.6
702963953,4362032223,Jirón Loma Umbrosa,172.81360516413815,40,tertiary,False,0.6
702963953,1414370371,Calle Loma de Los Suspiros,58.83102065960888,40,tertiary,False,0.6
702963962,440918290,Jirón Ismael Bielich Flores,54.04227646346912,40,tertiary,False,0.6
702963962,4361994087,Jirón Ismael Bielich Flores,144.13103712592962,40,tertiary,False,0.6
702963962,4363293902,Calle Loma de Los Suspiros,241.2602303010359,40,tertiary,False,0.6
702966649,1414370594,Jirón Loma de los Crisantemos,96.59464474128951,40,residential,False,0.8
702966649,1414370579,Avenida Caminos del Inca,62.46284137081868,40,secondary,True,0.4
702966650,1414370597,Jirón Loma de los Crisantemos,148.5895492394497,40,residential,False,0.8
702966650,1414370611,Jirón Morro Solar,215.427759609679,40,tertiary,True,0.6
791159755,412554096,Jirón Pietro Marchand,66.05698015900417,40,residential,False,0.8
791159755,791160201,Jirón Pietro Marchand,54.835959714034026,40,residential,False,0.8
791159755,791159850,Jirón Matier,166.36819082753948,40,residential,False,0.8
791159755,412557600,Jirón Matier,69.16430048420942,40,residential,False,0.8
791159767,791159850,Perugino,47.67173279004998,40,residential,False,0.8
791159767,412557591,Perugino,63.41040664149843,40,residential,False,0.8
791159767,412557563,Renoir,162.52834863992638,40,residential,False,0.8
791159767,791160201,Renoir,158.4175163925135,40,residential,False,0.8
791159771,791159911,Jirón Parraga Clemente,78.52015223048957,40,residential,False,0.8
791159771,791159948,Calle sin nombre,67.35193358004614,40,residential,False,0.8
791159771,1641255321,Jirón Parraga Clemente,66.73321516662347,40,residential,False,0.8
791159779,791160263,Jirón Pietro Marchand,91.73574121966944,40,residential,False,0.8
791159779,412528286,Jirón Pietro Marchand,71.42882597086195,40,residential,False,0.8
791159779,412528284,Jirón Isaac Albeniz,70.61588063584176,40,residential,False,0.8
791159779,791159835,Jirón Isaac Albeniz,257.7880952164437,40,residential,False,0.8
791159781,791160212,Avenida Agustín de la Rosa Toro,15.202058524848086,50,tertiary,True,0.6
791159781,791159919,Avenida Julio Bailetti,196.0278847873791,55,tertiary,True,0.6
791159792,1903604980,Jirón Parraga Clemente,58.41928477694767,40,residential,False,0.8
791159792,791159860,Jirón Nicanor Arteage,70.13974957691921,40,residential,True,0.8
791159829,791160018,Calle de la Ciencia,18.20623565785028,40,residential,False,0.8
791159829,791160283,De la Técnica,214.7770715906674,40,residential,True,0.8
791159829,791160171,Calle de la Ciencia,131.45398378777958,40,residential,False,0.8
791159835,791159779,Jirón Isaac Albeniz,257.7880952164437,40,residential,False,0.8
791159835,412528280,Jirón Francesco Redi,67.66220844616174,40,residential,False,0.8
791159835,791159916,Jirón Francesco Redi,92.75322361539476,40,residential,False,0.8
791159850,412554242,Perugino,66.12049073578608,40,residential,False,0.8
791159850,791159767,Perugino,47.67173279004998,40,residential,False,0.8
791159850,412557562,Jirón Matier,159.7512705139835,40,residential,False,0.8
791159850,791159755,Jirón Matier,166.36819082753948,40,residential,False,0.8
791159857,791159781,Avenida Julio Bailetti,12.732827211385075,55,tertiary,True,0.6
791159857,1641288948,Avenida Agustín de la Rosa Toro,60.620639060187074,50,tertiary,True,0.6
791159860,791159993,Calle sin nombre,88.16528031639183,40,residential,True,0.8
791159860,1903604991,Jirón Nicanor Arteage,65.05429656994396,40,residential,False,0.8
791159875,419481879,Jirón Johan Strauss,89.03302948996328,40,residential,False,0.8
791159875,791159998,Jirón Johan Strauss,98.59145192305236,40,residential,False,0.8
791159875,791160225,Manuel de Falla,117.78764723059496,30,residential,False,0.8
791159897,412554170,Jirón Pietro Marchand,43.7373061587124,40,residential,False,0.8
791159897,412554148,Jirón Pietro Marchand,66.11859679257262,40,residential,False,0.8
791159911,528538710,Jirón Enrique Pallardelle,69.29723953437018,40,residential,False,0.8
791159911,791159771,Jirón Parraga Clemente,78.52015223048957,40,residential,False,0.8
791159911,791160064,Jirón Parraga Clemente,60.60707832134491,40,residential,False,0.8
791159911,2383679240,Jirón Enrique Pallardelle,125.75306150630396,40,residential,False,0.8
791159916,412528293,Jirón Francesco Redi,63.44136037828562,40,residential,False,0.8
791159916,412528246,Jirón Alberto Barajas,64.86058566127015,40,residential,False,0.8
791159916,791159835,Jirón Francesco Redi,92.75322361539476,40,residential,False,0.8
791159916,791160263,Jirón Alberto Barajas,271.2058701933956,40,residential,False,0.8
791159919,1903604999,Jirón Parraga Clemente,58.77815989657788,40,residential,False,0.8
791159919,1903605007,Avenida Julio Bailetti,142.65385802688496,55,tertiary,True,0.6
791159919,791160064,Jirón Parraga Clemente,15.439290615117896,40,residential,False,0.8
791159948,791159771,Calle sin nombre,67.35193358004614,40,residential,False,0.8
791159948,528538710,Mariano,78.47679908318588,40,residential,False,0.8
791159948,528538702,Calle sin nombre,67.34925231317983,40,residential,False,0.8
791159958,791159857,Avenida Agustín de la Rosa Toro,15.205624781257434,50,tertiary,True,0.6
791159958,1641249725,Avenida Julio Bailetti,185.85730121545168,50,tertiary,True,0.6
791159987,316071836,Avenida Aviación,15.600246209240334,55,primary,True,0.2
791159987,1841059661,Avenida Angamos Este,78.00650708319318,60,primary,True,0.2
791159993,1903604994,Calle sin nombre,89.60533384923401,40,residential,True,0.8
791159993,1903605001,Calle sin nombre,54.32297960520667,40,residential,True,0.8
791159998,419481882,Jirón Johan Strauss,57.85477585659449,40,residential,True,0.8
791159998,791159875,Jirón Johan Strauss,98.59145192305236,40,residential,False,0.8
791159998,419481936,Jirón Matier,72.29596306798607,40,residential,False,0.8
791159998,791160225,Jirón Matier,99.69910510994367,40,residential,False,0.8
791160018,791159829,Calle de la Ciencia,18.20623565785028,40,residential,False,0.8
791160018,4037293700,Calle de la Ciencia,77.62517243115224,40,residential,False,0.8
791160033,528549988,Jirón Nicanor Arteage,56.71991796149717,40,residential,False,0.8
791160033,791159792,Jirón Nicanor Arteage,104.5877230538909,40,residential,True,0.8
791160060,4037364583,Avenida de las Bellas Artes,8.994787521929656,40,tertiary,False,0.6
791160060,392152681,Avenida de las Bellas Artes,137.89029973550754,40,tertiary,False,0.6
791160064,4324429964,Avenida Julio Bailetti,131.28077999123352,55,tertiary,True,0.6
791160064,791159911,Jirón Parraga Clemente,60.60707832134491,40,residential,False,0.8
791160064,791159919,Jirón Parraga Clemente,15.439290615117894,40,residential,False,0.8
791160073,791160033,Calle sin nombre,121.18261712756993,40,residential,True,0.8
791160073,1903604993,Calle sin nombre,54.8153351529042,40,residential,True,0.8
791160124,791160237,Jirón Nicanor Arteage,13.208250136567866,40,residential,False,0.8
791160124,528549988,Jirón Nicanor Arteage,55.887994817250565,40,residential,False,0.8
791160124,528549961,Avenida Agustín de la Rosa Toro,174.9666772432812,50,tertiary,True,0.6
791160171,4037364583,Avenida de las Bellas Artes,71.06599154412777,40,tertiary,False,0.6
791160171,791159829,Calle de la Ciencia,131.45398378777958,40,residential,False,0.8
791160171,791160214,Avenida de las Bellas Artes,142.39652818155588,40,tertiary,False,0.6
791160201,412554131,Jirón Pietro Marchand,67.33534159378728,40,residential,False,0.8
791160201,791159755,Jirón Pietro Marchand,54.835959714034026,40,residential,False,0.8
791160201,791159767,Renoir,158.41751639251348,40,residential,False,0.8
791160207,4037364582,Avenida Javier Prado Este,8.939652296091364,60,primary,True,0.2
791160207,791160060,Artesanía,107.7058236435194,30,residential,True,0.8
791160212,791159958,Avenida Julio Bailetti,12.294359560733565,55,tertiary,True,0.6
791160212,5599156589,Avenida Agustín de la Rosa Toro,123.79835171761393,50,tertiary,True,0.6
791160214,791160171,Avenida de las Bellas Artes,142.39652818155585,40,tertiary,False,0.6
791160214,6129433044,Avenida De la Arqueología,192.8826984687181,40,tertiary,True,0.6
791160225,419481930,Manuel de Falla,80.61772115506311,30,residential,False,0.8
791160225,791159875,Manuel de Falla,117.78764723059496,30,residential,False,0.8
791160225,791159998,Jirón Matier,99.6991051099437,40,residential,False,0.8
791160225,419481888,Jirón Matier,70.21721406332436,40,residential,False,0.8
791160227,412554191,Jirón Pietro Marchand,66.45052197302829,40,residential,False,0.8
791160227,412554170,Jirón Pietro Marchand,27.44545672710548,40,residential,False,0.8
791160227,412557571,Calle Duccio,214.36004479705727,40,residential,False,0.8
791160237,791160124,Jirón Nicanor Arteage,13.208250136567866,40,residential,False,0.8
791160237,1641297826,Jirón Nicanor Arteage,60.68882195952104,40,residential,False,0.8
791160263,791159779,Jirón Pietro Marchand,91.73574121966944,40,residential,False,0.8
791160263,412528285,Jirón Pietro Marchand,63.50796745357155,40,residential,False,0.8
791160263,791159916,Jirón Alberto Barajas,271.2058701933956,40,residential,False,0.8
791160283,2383679236,Avenida San Luis,29.290809824644757,60,secondary,True,0.4
791160284,528538710,Jirón Enrique Pallardelle,64.86876379897505,40,residential,False,0.8
791160284,528538702,Jirón Moreno Alcala,80.01177124706183,40,residential,False,0.8
791160284,4324429964,Jirón Moreno Alcala,59.97062225570407,40,residential,False,0.8
791370795,6216802514,Calle Batallón Libres de Trujillo,79.54349949230165,40,residential,False,0.8
791370795,369140132,Calle Ramadal,30.35756721222577,30,residential,True,0.8
791370795,369140133,Calle Batallón Libres de Trujillo,44.3677456694747,40,residential,False,0.8
791370797,440192653,Jirón Manuel Scorza,55.260560448627686,40,residential,False,0.8
791370797,414231242,Jirón Manuel Scorza,29.873786685618462,40,residential,False,0.8
791370797,414231232,Avenida Aviación,262.5710488883362,60,primary,True,0.2
791370798,671080706,Jirón Botoneros,64.42675022190629,40,residential,False,0.8
791370798,671080716,Jirón Botoneros,63.20619036261383,40,residential,False,0.8
791370798,671080709,Jirón Monserrate,65.47518721665752,30,residential,False,0.8
791370798,5562232740,Jirón Monserrate,143.7412165188501,30,residential,False,0.8
791370803,414231177,Jirón Los Aviadores,18.144022761369744,30,residential,False,0.8
791370803,4348865422,Avenida Caminos del Inca,156.15238318604423,50,secondary,True,0.4
791370803,4365246370,Jirón Los Aviadores,11.968126537533196,30,residential,False,0.8
791370806,2011554157,Jirón General Alvaro Obregon,55.484085680255056,40,residential,False,0.8
791370806,414231247,Jirón General Alvaro Obregon,50.67375446207346,40,residential,False,0.8
791370806,1273811852,Jirón Galeano,230.72116066656,30,residential,False,0.8
791370806,414231230,Jirón Galeano,68.70914328230285,30,residential,False,0.8
791370807,386853472,Avenida Caminos del Inca,14.165948224601012,60,secondary,True,0.4
791370807,1414370327,Avenida Monterrico Sur,56.12839536592153,40,tertiary,True,0.6
791370823,791370807,Avenida Monterrico Sur,13.57115282530896,40,tertiary,True,0.6
791370823,1414370363,Avenida Caminos del Inca,154.63145096922065,40,secondary,True,0.4
791370836,411309452,Jirón Manuel Vicente Villarán,66.85333539288376,40,residential,False,0.8
791370836,1273466418,Jirón Navarra,50.721881867779096,40,residential,False,0.8
791370836,414231237,Jirón Navarra,164.2047271565434,40,residential,False,0.8
821403062,392154325,Del Lenguaje,205.7136435656944,30,residential,False,0.8
837760898,262577818,Calle El Rosario,17.916866108394064,30,residential,False,0.8
837760898,4266659697,Avenida Santa Cruz,78.05828953669271,60,secondary,False,0.4
837760898,108237811,Avenida Santa Cruz,61.46703155580765,60,secondary,False,0.4
960199540,262727065,Calle Francisco Eguiguren,82.43209168098582,30,residential,True,0.8
960199540,262727003,Avenida Álvarez Calderón,185.6768753815307,60,tertiary,True,0.6
1024436939,4214639805,Avenida Javier Prado Este,23.480929099616347,60,primary,True,0.2
1024451911,392155831,Avenida Circunvalación del Golf de los Incas,9.804734792181064,60,secondary,True,0.4
1047200452,1047200465,Calle de las Letras,11.7914405590934,40,residential,False,0.8
1047200452,5354534116,Avenida de la Poesía,51.517041245824,40,tertiary,True,0.6
1047200452,392154176,Calle de las Letras,222.8236789353787,40,residential,False,0.8
1047200456,1047200484,De la Prosa,11.760348704164358,30,residential,False,0.8
1047200456,1047200468,Avenida de la Poesía,147.69763333983076,40,tertiary,True,0.6
1047200458,1047200468,Avenida Canadá,11.714636054260822,50,secondary,True,0.4
1047200458,1047200484,Avenida de la Poesía,147.8597698735993,40,tertiary,True,0.6
1047200460,4355813784,Las Musas,10.163459097376542,30,residential,False,0.8
1047200460,1047200465,Calle de las Letras,101.39515481597287,40,residential,False,0.8
1047200460,4022495044,Calle de las Letras,83.84056882383962,40,residential,False,0.8
1047200462,10935621200,Calle Boulevard de la Literatura,6.004234860667689,30,living_street,False,0.8
1047200462,4261314258,Avenida Guardia Civil,24.21658886504052,50,secondary,True,0.4
1047200465,1047200452,Calle de las Letras,11.7914405590934,40,residential,False,0.8
1047200465,1047200456,Avenida de la Poesía,147.90985979950543,40,tertiary,True,0.6
1047200465,1047200460,Calle de las Letras,101.39515481597287,40,residential,False,0.8
1047200468,4356633423,Avenida Canadá,51.37846152089347,50,secondary,True,0.4
1047200471,392154326,Calle de las Letras,227.8869998435672,40,residential,False,0.8
1047200478,1047200479,Avenida Javier Prado Este,11.90435812933534,60,primary,True,0.2
1047200478,5354534115,Avenida de la Poesía,69.8571134933617,40,tertiary,True,0.6
1047200479,471581900,Avenida Javier Prado Este,135.08745305701612,60,primary,True,0.2
1047200484,1047200456,De la Prosa,11.760348704164358,30,residential,False,0.8
1047200484,1047200452,Avenida de la Poesía,147.74813255282947,40,tertiary,True,0.6
1047200484,392154177,De la Prosa,224.52498162500072,30,residential,False,0.8
1047201560,1641423622,Jirón de la Historia,48.935597459765326,40,residential,False,0.8
1047201560,4022717915,Calle Del Comercio,176.58430551239596,30,residential,False,0.8
1047201560,4037277663,Calle Del Comercio,194.89149071350693,30,residential,False,0.8
1047201571,3949426097,Avenida Javier Prado Este,100.97116579025634,60,primary,True,0.2
1047201573,1047201571,Avenida Javier Prado Este,16.78797840531328,60,primary,True,0.2
1047201573,10680661133,Avenida De la Arqueología,45.77727726074295,40,tertiary,True,0.6
1047201579,4356640171,Avenida Canadá,85.4745255964309,50,secondary,True,0.4
1047201580,4022495044,Avenida Aviación,84.69216640248334,55,primary,True,0.2
1047201580,4022717915,Calle Del Comercio,31.15945196176748,30,residential,False,0.8
1047201588,1641423627,Avenida De la Arqueología,44.882545442281405,40,tertiary,True,0.6
1047201588,1047201579,Avenida Canadá,13.22995907562209,50,secondary,True,0.4
1047201589,1273547639,Jirón de la Historia,47.64507978910827,40,residential,False,0.8
1047201589,1047201588,Avenida Canadá,162.96404184680637,50,secondary,True,0.4
1151314377,371265022,Jirón 28 de Julio,14.094355869654272,40,secondary,True,0.4
1151314377,4381412245,Avenida Pedro de Osma,85.89804274536696,30,secondary,True,0.4
1151314377,1838358314,Jirón 28 de Julio,52.64380051449907,40,residential,False,0.8
1192945730,391013653,Avenida Almirante Miguel Grau,83.85861941481907,50,secondary,True,0.4
1192945766,12833814308,Jirón Batalla de Junín,58.58884320559301,40,residential,False,0.8
1192945766,391013663,Jirón Batalla de Junín,110.94577680174169,40,residential,False,0.8
1192945766,391013943,Jirón Alfonso Ugarte,104.6866647148906,40,residential,True,0.8
1192959994,12833814304,Jirón Domeyer,57.92295754979905,30,residential,False,0.8
1192959994,1717282356,Jirón Batalla de Junín,48.825162033533736,40,residential,False,0.8
1192959994,12833814308,Jirón Batalla de Junín,31.61818661506802,40,residential,False,0.8
1192969371,391019946,Jirón Fidelli,113.1677282487513,40,residential,True,0.8
1192969371,263622407,Avenida Almirante Miguel Grau,99.47294353289412,60,secondary,True,0.4
1193564393,4344532852,Jirón Independencia,205.34667642623648,30,residential,True,0.8
1194106545,1319962140,Malecón Mariscal Ramón Castilla,92.29240392710363,40,residential,False,0.8
1194106545,1838358309,Malecón Mariscal Ramón Castilla,24.09060684717601,40,residential,False,0.8
1194106545,10083071014,Jirón Batallón Ayacucho,195.2074126066222,30,residential,False,0.8
1273449547,4361820078,Avenida San Borja Norte,10.213236757608538,40,secondary,True,0.4
1273450044,1757641813,Jirón Los Tilos,117.2754938182803,40,residential,False,0.8
1273450044,1273862557,Jirón Los Tilos,40.27118137020482,40,residential,False,0.8
1273450044,1273898719,Calle Las Mandarinas,70.75284415652385,40,residential,False,0.8
1273451221,392151286,Calle La Coruña,68.7827279221183,40,residential,False,0.8
1273451221,4396923064,Jirón Cayo Roca Zela,159.4118050675241,40,residential,False,0.8
1273451221,2146227264,Calle La Coruña,195.5953368862975,40,residential,False,0.8
1273451221,2146227267,Jirón Cayo Roca Zela,62.32174745884124,40,residential,False,0.8
1273451654,3975072362,Avenida Los Precursores,197.3188636993469,50,tertiary,True,0.6
1273451654,1273937906,Avenida Monterico Chico,15.807611781624615,40,tertiary,True,0.6
1273451763,1753903534,Calle sin nombre,117.69315846375729,20,living_street,False,0.8
1273453891,4361756351,Jirón Las Garzas,96.0129843605449,40,tertiary,True,0.6
1273453891,1273565820,Calle Bello Horizonte,221.18863573164631,40,residential,False,0.8
1273456888,414231167,Jirón Monte Blanco,208.12406068840875,30,residential,True,0.8
1273456888,1273731638,Jirón Monterrey,90.93654369892224,35,residential,False,0.8
1273456908,262572309,Juli C.Tello,47.64828453330202,40,residential,True,0.8
1273456908,1273971991,Calle sin nombre,98.21587730211878,40,residential,True,0.8
1273457905,1753920979,Jirón George Ellery Hale,56.70771499570405,40,residential,False,0.8
1273457905,1753920981,Jirón George Ellery Hale,54.43872149150088,40,residential,False,0.8
1273457905,1753920983,Calle Perceval Lowel,157.03831158872893,40,residential,False,0.8
1273458951,4198130234,Jirón Galileo Galilei,43.69201957099783,40,residential,False,0.8
1273458951,4396432174,Jirón Galileo Galilei,51.83195061974023,40,residential,False,0.8
1273458951,1273808987,Calle A,162.37891152346734,40,residential,False,0.8
1273459387,417252574,Avenida Geminis,45.693991603644086,50,tertiary,False,0.6
1273459387,3628181742,Calle Epsilon,100.58208277923096,40,residential,False,0.8
1273459387,417251137,Avenida Geminis,35.38804965354,40,tertiary,False,0.6
1273460225,4396814900,Marqués de Montesclaros,51.93020097043199,30,residential,False,0.8
1273460225,3150149338,Marqués de Montesclaros,53.55095392230084,30,residential,False,0.8
1273460842,1757641813,Jirón Las Begonias,48.96210097687573,40,residential,False,0.8
1273460842,1757641815,Calle Las Petunias,52.345315428241726,40,residential,False,0.8
1273460842,5440953625,Jirón Las Begonias,49.02755865680964,40,residential,False,0.8
1273460842,1273898719,Calle Las Petunias,109.24518580994206,40,residential,False,0.8
1273463215,4337438766,Avenida Javier Prado Este,172.1323899004309,80,motorway,True,0.1
1273463215,1825885288,Calle sin nombre,99.07223305822583,60,motorway_link,True,0.8
1273464100,1273862557,Jirón Los Tilos,38.33000665341477,40,residential,False,0.8
